store,network,state,city,sales_2024,sales_2025,qty_2024,qty_2025,price_2025,sort_2025,growth_abs,growth_pct
PORECATU SJRP LJ05 VSC,PORECATU,SP,SAO JOSE DO RIO PRETO,0.0,0.0,0.0,0.0,,0,0.0,
COOP PEREIRA BARRETO 04,COOP,SP,SANTO ANDRE,0.0,0.0,0.0,0.0,,0,0.0,
GT6 SP IPIRANGA,GT6,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
COOP GIOVANNI PIRELI 09,COOP,SP,SANTO ANDRE,0.0,0.0,0.0,0.0,,0,0.0,
PORECATU SJRP LJ04 SVC,PORECATU,SP,SAO JOSE DO RIO PRETO,0.0,0.0,0.0,0.0,,0,0.0,
GT6 SP BROOKLIN,GT6,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
SAVEGNAGO LIMEIRA 48,SAVEGNAGO,SP,LIMEIRA,0.0,0.0,0.0,0.0,,0,0.0,
ASSAI 263 SOROCABA CAMPOLIM,ASSAI,SP,SOROCABA,0.0,0.0,0.0,0.0,,0,0.0,
ASSAI 178 INDAIATUBA,ASSAI,SP,INDAIATUBA,0.0,0.0,0.0,0.0,,0,0.0,
ASSAI 24 RIO CLARO,ASSAI,SP,RIO CLARO,0.0,0.0,0.0,0.0,,0,0.0,
GT6 SANTO ANDRE,GT6,SP,SANTO ANDRE,0.0,0.0,0.0,0.0,,0,0.0,
BARBOSA LJ 03 GUARULHOS,BARBOSA,SP,GUARULHOS,0.0,0.0,0.0,0.0,,0,0.0,
VIZINHO IRACEMAPOLIS,QUALYMAIS,SP,IRACEMAPOLIS,0.0,0.0,0.0,0.0,,0,0.0,
BARATAO DA CARNE CID DEUS FL06,BARATAO MANAUS,AM,MANAUS,0.0,0.0,0.0,0.0,,0,0.0,
IFOOD SP PINHEIROS,GT6,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
IFOOD SP MOEMA,GT6,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
ASSAI 50 SOROCABA ITAVUVU,ASSAI,SP,SOROCABA,0.0,0.0,0.0,0.0,,0,0.0,
CREMA SBO LJ02,CREMA,SP,SANTA BARBARA D'OESTE,0.0,0.0,0.0,0.0,,0,0.0,
GT6 SP VILA SONIA,GT6,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
COVABRA 31 LIMEIRA,COVABRA,SP,LIMEIRA,0.0,0.0,0.0,0.0,,0,0.0,
OPCAO MAX,QUALYMAIS,SP,LIMEIRA,0.0,0.0,0.0,0.0,,0,0.0,
COVABRA 25 INDAIATUBA,COVABRA,SP,INDAIATUBA,0.0,0.0,0.0,0.0,,0,0.0,
GT6 SP VILA LEOPOLDINA,GT6,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
GT6 SP VILA BUARQUE,GT6,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
BARRACAO BAURU CANAA LJ 06,BARRACAO,SP,BAURU,0.0,0.0,0.0,0.0,,0,0.0,
LAVAPES MOGI GUACU,CUBATAO,SP,MOGI GUACU,0.0,0.0,0.0,0.0,,0,0.0,
GT6 SP PQ NOVO MUNDO,GT6,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
PROENCA SJRP LJ 08,PROENCA,SP,SAO JOSE DO RIO PRETO,0.0,0.0,0.0,0.0,,0,0.0,
VILLA SIMPATIA CTA SJC,VILLA REAL,SP,SAO JOSE DOS CAMPOS,0.0,0.0,0.0,0.0,,0,0.0,
CUBATAO ITAPIRA 03,CUBATAO,SP,ITAPIRA,0.0,0.0,0.0,0.0,,0,0.0,
PROENCA MIRS LJ 22,PROENCA,SP,MIRASSOL,0.0,0.0,0.0,0.0,,0,0.0,
CUBATAO ARARAS,CUBATAO,SP,ARARAS,0.0,0.0,0.0,0.0,,0,0.0,
GT6 CHACARA SANTO ANTONIO,GT6,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
DAKI BAETA NEVES SAO BERNARDO,DAKI,SP,SAO BERNARDO DO CAMPO,0.0,0.0,0.0,0.0,,0,0.0,
PRIMAVERA SUPERMERCADO 03,PRIMAVERA,SP,ESPIRITO SANTO DO PINHAL,0.0,0.0,0.0,0.0,,0,0.0,
SPASSO SABORES MOGI MIRIM 02,CUBATAO,SP,MOJI-MIRIM,0.0,0.0,0.0,0.0,,0,0.0,
PRIMAVERA SUPERMERCADO 02,PRIMAVERA,SP,SANTO ANTONIO DO JARDIM,0.0,0.0,0.0,0.0,,0,0.0,
SPASSO SABORES JAGUA NOVO,CUBATAO,SP,JAGUARIUNA,0.0,0.0,0.0,0.0,,0,0.0,
GUARANI PEDREIRA,GUARANI,SP,PEDREIRA,0.0,0.0,0.0,0.0,,0,0.0,
LAVAPES RIO CLARO LOJA 7,CUBATAO,SP,RIO CLARO,24232.38000000017,0.0,7091.0,0.0,,0,-24232.38000000017,-1.0
PA VILA LOBOS 1248,GPA,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
DAKI LIBERDADE SP,DAKI,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
IFOOD SP VILA MARIANA,GT6,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
DAKI GUARULHOS VILA HULDA,DAKI,SP,GUARULHOS,0.0,0.0,0.0,0.0,,0,0.0,
RAPPI CPS PQ INDUSTRIAL,RAPPI,SP,CAMPINAS,0.0,0.0,0.0,0.0,,0,0.0,
DAKI CPS CONCEICAO,DAKI,SP,CAMPINAS,0.0,0.0,0.0,0.0,,0,0.0,
RAPPI CPS MANSOES,RAPPI,SP,CAMPINAS,0.0,0.0,0.0,0.0,,0,0.0,
DAKI CAMPESTRE SAO CAETANO,DAKI,SP,SAO CAETANO DO SUL,0.0,0.0,0.0,0.0,,0,0.0,
CARREFOUR SP TAUBATE TAU,CARREFOUR,SP,TAUBATE,0.0,0.0,0.0,0.0,,0,0.0,
DAKI SP CHACARA SANTO ANTONIO,DAKI,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
RAPPI CPS JARDIM DO TREVO,RAPPI,SP,CAMPINAS,0.0,0.0,0.0,0.0,,0,0.0,
DAKI SP ANALIA FRANCO,DAKI,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
SAO VICENTE PIRACICABA 26,SAO VICENTE,SP,PIRACICABA,0.0,0.0,0.0,0.0,,0,0.0,
DAKI SANTO AMARO SP,DAKI,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
RAPPI CPS CAMBUI,RAPPI,SP,CAMPINAS,0.0,0.0,0.0,0.0,,0,0.0,
DAKI PANAMBY SP,DAKI,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
B50 COOP AV PORTUGAL,BENASSI,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
DAKI SP SUMAREZINHO,DAKI,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
HORTISABOR ITAIM BIBI,H. MIRANDOPOLIS,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
DAKI SP POMPEIA,DAKI,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
RAPPI BELENZINHO,RAPPI,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
DAKI SP MANDAQUI,DAKI,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
RAPPI BARUERI ALPHAVILLE,RAPPI,SP,BARUERI,0.0,0.0,0.0,0.0,,0,0.0,
DAKI SP IPIRANGA,DAKI,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
COOP AV PORTUGAL 10,COOP,SP,SANTO ANDRE,0.0,0.0,0.0,0.0,,0,0.0,
DAKI VILA MASCOTE SP,DAKI,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
HIROTA SANTO AMARO 19 SP,HIROTA,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
DAKI STORE VILA MARIETA,DAKI,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
B36 COOP PEREIRA BARRETO STO A,BENASSI,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
DAKI SP VILA MARIETA,DAKI,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
QUALYMAX PIRACICABA,QUALYMAX,SP,PIRACICABA,0.0,0.0,0.0,0.0,,0,0.0,
DAKI SP VILA CLEMENTINO,DAKI,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
SUPER CITY BARUERI,SUPER CITY,SP,BARUERI,0.0,0.0,0.0,0.0,,0,0.0,
BARBOSA LJ41 SJC,BARBOSA,SP,SAO JOSE DOS CAMPOS,0.0,0.0,0.0,0.0,,0,0.0,
ASSAI 301 RP PRESIDENTE VARGAS,ASSAI,SP,RIBEIRAO PRETO,0.0,0.0,0.0,0.0,,0,0.0,
D AVO LJ12,DAVO,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
VAREJAO SAO RAFAEL,VAREJO,SP,SERTAOZINHO,6987.850000000007,0.0,2190.0,0.0,,0,-6987.850000000007,-1.0
JAU SERV RP LOJA 41,JAU SERV,SP,RIBEIRAO PRETO,0.0,0.0,0.0,0.0,,0,0.0,
RAPPI SP BELA VISTA,RAPPI,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
DAKI VILA YARA SP,DAKI,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
CASA VERDE 02,CASA VERDE,MG,ANDRADAS,0.0,0.0,0.0,0.0,,0,0.0,
DE MARCHI  LJ 07,DE MARCHI,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
HORTIMEAT VILA GERTRUDES,HORTIMEAT,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
DE MARCHI  LJ 03,DE MARCHI,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
RAPPI SP ACLIMACAO,RAPPI,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
DB MANAUS 33,DB,AM,MANAUS,0.0,0.0,0.0,0.0,,0,0.0,
HORTIFRUTI PERIMETRAL,HORTI ASSUNCAO,SP,SANTO ANDRE,0.0,0.0,0.0,0.0,,0,0.0,
HORTIFRUTI ASSUNCAO,HORTI ASSUNCAO,SP,SAO BERNARDO DO CAMPO,0.0,0.0,0.0,0.0,,0,0.0,
ASSAI 295 ITATIBA,ASSAI,SP,ITATIBA,0.0,0.0,0.0,0.0,,0,0.0,
HORTI FRUTI DOM CONSTANTINE,DOM CONSTANTIN,SP,SANTOS,0.0,0.0,0.0,0.0,,0,0.0,
HIROTA VILA LEOPOLDINA 20 SP,HIROTA,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
HIROTA VILA FORMOSA 19 SP,HIROTA,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
UNIAO PINHALZINHO 02,UNIAO,SP,PINHALZINHO,0.0,0.0,0.0,0.0,,0,0.0,
DELTA PIR. VILA MONTEIRO,DELTA,SP,PIRACICABA,0.0,0.0,0.0,0.0,,0,0.0,
JOANIN SCS CENTRO 11 CD,JOANIN,SP,SAO CAETANO DO SUL,0.0,0.0,0.0,0.0,,0,0.0,
DELTA AMERICANA LJ 17,DELTA,SP,AMERICANA,0.0,0.0,0.0,0.0,,0,0.0,
GT6 GUARULHOS CENTRO,GT6,SP,GUARULHOS,0.0,0.0,0.0,0.0,,0,0.0,
EMPORIO LEVE TUDO SP,EMP. LEVE TUDO,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
RAPPI SANTO ANDRE,RAPPI,SP,SANTO ANDRE,0.0,0.0,0.0,0.0,,0,0.0,
EMPORIO AUROK SWISS PARK,EMP. AUROK,SP,CAMPINAS,0.0,0.0,0.0,0.0,,0,0.0,
RAPPI RUDGE RAMOS,RAPPI,SP,SAO BERNARDO DO CAMPO,0.0,0.0,0.0,0.0,,0,0.0,
EMPORIO AUROK CPS CAMBUI,EMP. AUROK,SP,CAMPINAS,0.0,0.0,0.0,0.0,,0,0.0,
JOANIN SANTO ANDRE 16,JOANIN,SP,SANTO ANDRE,0.0,0.0,0.0,0.0,,0,0.0,
EMPORIO FLAMBOYANT (BIG),EMP FLAMBOYANT,SP,ATIBAIA,0.0,0.0,0.0,0.0,,0,0.0,
PA SAO CAETANO MARANHAO 2469,GPA,SP,SAO CAETANO DO SUL,0.0,0.0,0.0,0.0,,0,0.0,
EMPORIUM SAO PAULO AFONSO BRAZ,EMPORIUM SAO PAULO,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
JOANIN RIB. PIRES 18,JOANIN,SP,RIBEIRAO PIRES,0.0,0.0,0.0,0.0,,0,0.0,
EMPORIO NOVA ERA VIA LACTEA,EMPORIO NOVA ERA,AM,MANAUS,0.0,0.0,0.0,0.0,,0,0.0,
UNIAO ITATIBA 09,UNIAO,SP,ITATIBA,0.0,0.0,0.0,0.0,,0,0.0,
EMPORIO KM,EMPORIO KM,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
SEMPRE VALE LIMEIRA LJ19,SEMPRE VALE,SP,LIMEIRA,0.0,0.0,0.0,0.0,,0,0.0,
JUSTO SP PQ SAO DOMINGOS,JUSTO,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
OBA SP PERDIZES,OBA,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
ESTRELA AZUL LJ 02,ESTRELA AZUL,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
RAPPI SP LUZ,RAPPI,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
JOANIN SP S MATHEUS 02,JOANIN,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
VILLA SIMPATIA CRUZEIRO SP,VILLA REAL,SP,CRUZEIRO,0.0,0.0,0.0,0.0,,0,0.0,
JOANIN SP LJ24,JOANIN,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
JOANIN SP IPIRANGA 08,JOANIN,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
FORT ATACADO SAO BERNARDO,FORT ATACADISTA,SP,SAO BERNARDO DO CAMPO,0.0,0.0,0.0,0.0,,0,0.0,
UNIAO BRAGANCA 15,UNIAO,SP,BRAGANCA PAULISTA,0.0,0.0,0.0,0.0,,0,0.0,
FLAMENGO LOJA 02,FLAMENGO,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
JOANIN SCS ST PAULA 01,JOANIN,SP,SAO CAETANO DO SUL,0.0,0.0,0.0,0.0,,0,0.0,
EXAMINE STA GERTRUDES LJ 06,EXAMINE,SP,SANTA GERTRUDES,0.0,0.0,0.0,0.0,,0,0.0,
RAPPI SP INDIANOPOLIS,RAPPI,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
EXAMINE RIO CLARO LJ 01,EXAMINE,SP,RIO CLARO,0.0,0.0,0.0,0.0,,0,0.0,
LIDERANCA MAX SUPER. LOJA 01,LIDERANCA,SP,LIMEIRA,0.0,0.0,0.0,0.0,,0,0.0,
ASP FLEX,FRUTTIMIX,SP,VALINHOS,0.0,0.0,0.0,0.0,,0,0.0,
PORECATU SJRP LJ09 BTN,PORECATU,SP,SAO JOSE DO RIO PRETO,0.0,0.0,0.0,0.0,,0,0.0,
FRUTARIA SCABELLO,FRUTARIA,SP,VALINHOS,0.0,0.0,0.0,0.0,,0,0.0,
LEMON 01,LEMON,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
FORTE MIX LJ 07,FORTE MIX,SP,SAO JOAO DA BOA VISTA,0.0,0.0,0.0,0.0,,0,0.0,
RAPPI SP CHACARA SANTO ANTONIO,RAPPI,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
FORTE MIX LJ 03,FORTE MIX,SP,SAO JOAO DA BOA VISTA,0.0,0.0,0.0,0.0,,0,0.0,
MERCADO IMPERIO DO LARANJEIRAS,LARANJEIRAS,SP,ITUPEVA,0.0,0.0,0.0,0.0,,0,0.0,
MIX VALI PEDREIRA,FRUTTIMIX,SP,PEDREIRA,0.0,0.0,0.0,0.0,,0,0.0,
SEMPRE VALE LIMEIRA 07,SEMPRE VALE,SP,LIMEIRA,0.0,0.0,0.0,0.0,,0,0.0,
MIX VALI CD,FRUTTIMIX,SP,JAGUARIUNA,0.0,0.0,0.0,0.0,,0,0.0,
KRILL LJ 19 GUARUJA,KRILL,SP,GUARUJA,0.0,0.0,0.0,0.0,,0,0.0,
MAX ATACADO BUTANTA,MAX ATACADO,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
RAPPI SP VILA MARIANA,RAPPI,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
MINI MERCADO MAGNO INDAIATUBA,M.MAGNO,SP,INDAIATUBA,0.0,0.0,0.0,0.0,,0,0.0,
MERCADAO HORTICENTER RC JARDIM,M.HORTICENTER,SP,RIO CLARO,0.0,0.0,0.0,0.0,,0,0.0,
GOOD BOM LJ 12,GOOD BOM,SP,INDAIATUBA,0.0,0.0,0.0,0.0,,0,0.0,
SMARTSTORE JUNDIAI,SMARTSTORE,SP,JUNDIAI,0.0,0.0,0.0,0.0,,0,0.0,
GOOD BOM LJ 02,GOOD BOM,SP,SUMARE,0.0,0.0,0.0,0.0,,0,0.0,
MERCADO CACIMBA FLAMBOYANT,M. CACIMBA,SP,CAMPINAS,0.0,0.0,0.0,0.0,,0,0.0,
GAROTO ATACADO,GAROTO,SP,OSASCO,0.0,0.0,0.0,0.0,,0,0.0,
RAPPI SP SAUDE,RAPPI,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
GALASSI CPS 01,GALASSI,SP,CAMPINAS,0.0,0.0,0.0,0.0,,0,0.0,
LOPES MACEDO 02,LOPES,SP,GUARULHOS,0.0,0.0,0.0,0.0,,0,0.0,
EXTRA MERCADO AVIACAO 1499,GPA,SP,PRAIA GRANDE,0.0,0.0,0.0,0.0,,0,0.0,
ST MARCHE SP MOOCA PLAZA,ST MARCHE,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
EXTRA D.PEDRO 2060,GPA,SP,CAMPINAS,0.0,0.0,0.0,0.0,,0,0.0,
RAPPI SP SANTA CECILIA,RAPPI,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
LIV UP SP BARUERI,LIV UP,SP,ITAPEVI,0.0,0.0,0.0,0.0,,0,0.0,
SUPERMERCADO VIOLETA LJ 05,VIOLETA,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
GOOD BOM SOUSAS,GOOD BOM,SP,CAMPINAS,0.0,0.0,0.0,0.0,,0,0.0,
RAPPI SP POMPEIA,RAPPI,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
EXTRA MERCADO JARAGUA 1810,GPA,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
PA NOVA SANTOS 2438,GPA,SP,SANTOS,0.0,0.0,0.0,0.0,,0,0.0,
EXTRA MERCADO GUARUJA V C 5681,GPA,SP,GUARUJA,0.0,0.0,0.0,0.0,,0,0.0,
MAMBO ALPHAVILLE RIO NEGRO,MAMBO,SP,BARUERI,0.0,0.0,0.0,0.0,,0,0.0,
EXTRA MERCADO G DOM PEDRO 1853,GPA,SP,GUARUJA,0.0,0.0,0.0,0.0,,0,0.0,
RAPPI SP PAMPLONA,RAPPI,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
EXTRA MERCADO CID. ADEMAR 516,GPA,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
MAMBO - LOJA ALPHAVILLE,MAMBO,SP,BARUERI,0.0,0.0,0.0,0.0,,0,0.0,
EXTRA MERCADO SANTANA 1729,GPA,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
VITORIA MAX TAQUARAL,VITORIA MAX,SP,CAMPINAS,0.0,0.0,0.0,0.0,,0,0.0,
EXTRA MERCADO S V P W 1757,GPA,SP,SAO VICENTE,0.0,0.0,0.0,0.0,,0,0.0,
RAPPI SP MORUMBI,RAPPI,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
EXTRA MERCADO PIRAPORINHA 1790,GPA,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
SUPERMERCADO X LJ19 RADIAL,SUP X,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
EXTRA MERCADO MARGINAL 1754,GPA,SP,SAO VICENTE,0.0,0.0,0.0,0.0,,0,0.0,
MARICOTA HORTIFRUT,MARICOTA,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
EXTRA SJC COLINAS 1373,GPA,SP,SAO JOSE DOS CAMPOS,0.0,0.0,0.0,0.0,,0,0.0,
PASTORINHO VILA MARIANA,PASTORINHO,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
EXTRA SANTOS 1348,GPA,SP,SANTOS,0.0,0.0,0.0,0.0,,0,0.0,
ROFATTO SUP. ITAPIRA LJ02,ROFATTO,SP,ITAPIRA,0.0,0.0,0.0,0.0,,0,0.0,
EXTRA PIRACICABA 1396,GPA,SP,PIRACICABA,8357.180000000006,0.0,2312.0,0.0,,0,-8357.180000000006,-1.0
BERTON COSMOPOLIS MATRIZ,BERTON,SP,ENGENHEIRO COELHO,0.0,0.0,0.0,0.0,,0,0.0,
EXTRA MERCADO SAO CARLOS 5736,GPA,SP,SAO CARLOS,0.0,0.0,0.0,0.0,,0,0.0,
RINALDO CARNES,RINANDO CARNES,SP,INDAIATUBA,0.0,0.0,0.0,0.0,,0,0.0,
MINUTO ANTONIO M S C BELO 5857,GPA,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
B30 COOP SJC SANTANA 27,BENASSI,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
MINUTO ALECRINS CAMPINAS 5085,GPA,SP,CAMPINAS,0.0,0.0,0.0,0.0,,0,0.0,
MAX ATACADO VOTORANTIM,MAX ATACADO,SP,VOTORANTIM,0.0,0.0,0.0,0.0,,0,0.0,
MINUTO ALA DAS AMERICAS 5783,GPA,SP,SANTANA DE PARNAIBA,0.0,0.0,0.0,0.0,,0,0.0,
RECANTO BELA FRUTA BARAO,RECANTO BELA FRUTA,SP,CAMPINAS,0.0,0.0,0.0,0.0,,0,0.0,
RECANTO DOS FRIOS,RECANDO DOS FRIOS,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
MAX ATACADO SJC,MAX ATACADO,SP,SAO JOSE DOS CAMPOS,0.0,0.0,0.0,0.0,,0,0.0,
MINUTO BARAO DE PENEDO 5023,GPA,SP,SANTOS,0.0,0.0,0.0,0.0,,0,0.0,
CONFIANCA SOROCABA PONTE,CONFIANCA,SP,SOROCABA,0.0,0.0,0.0,0.0,,0,0.0,
MINUTO AV SAO JOAO SJC 5111,GPA,SP,SAO JOSE DOS CAMPOS,0.0,0.0,0.0,0.0,,0,0.0,
MAX ATACADO LAPA,MAX ATACADO,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
MINUTO AV GOV F COSTA 1530,GPA,SP,SANTOS,0.0,0.0,0.0,0.0,,0,0.0,
RAPPI SP VILA PRUDENTE,RAPPI,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
MINUTO APUCARANA 1449,GPA,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
SUPERMERCADO MAURICIO STO ANTO,MAURICIO,SP,SANTO ANTONIO DE POSSE,0.0,0.0,0.0,0.0,,0,0.0,
MINUTO COTOVIA 6171,GPA,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
CASA DAS FRUTAS RP CENTRO,VAREJO,SP,RIBEIRAO PRETO,0.0,0.0,0.0,0.0,,0,0.0,
MINUTO CASSIANO RICARDO 6169,GPA,SP,SAO JOSE DOS CAMPOS,0.0,0.0,0.0,0.0,,0,0.0,
SUPERMERCADOS MIALICH 12,MIALICH,SP,SERRANA,0.0,0.0,0.0,0.0,,0,0.0,
MINUTO C ALMEIDA-PERDIZES 2133,GPA,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
ROSSI VILA CRUZEIRO SP LJ 01,ROSSI,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
MINUTO BELA CINTRA III 1280,GPA,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
MERKATO,MERKATO,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
MINUTO FLORIANO PEIXOTO 5789,GPA,SP,SANTOS,0.0,0.0,0.0,0.0,,0,0.0,
B32 COOP SJC MORUMBI 28,BENASSI,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
MINUTO ESTACIO DE SA 1463,GPA,SP,COTIA,0.0,0.0,0.0,0.0,,0,0.0,
MERCADO E PADARIA CIZI LJ 02,MERCADO CIZI,SP,SAO BERNARDO DO CAMPO,0.0,0.0,0.0,0.0,,0,0.0,
MINUTO DR TOMAS ALVES 1423,GPA,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
SUPERMERCADO X LJ12 VILABARROS,SUP X,SP,GUARULHOS,0.0,0.0,0.0,0.0,,0,0.0,
MINUTO DIOGO DE FARIA 5058,GPA,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
MERCADINHO CASA SAO BENTO,MERCADINHO CASA SAO BENTO,SP,GUARULHOS,0.0,0.0,0.0,0.0,,0,0.0,
MINUTO JOAO RIBEIRO 5074,GPA,SP,SANTO ANDRE,0.0,0.0,0.0,0.0,,0,0.0,
CASA DAS FRUTAS,VAREJO,SP,RIBEIRAO PRETO,8568.799999999997,0.0,2210.0,0.0,,0,-8568.799999999997,-1.0
MINUTO ITAIM BIBI 5092,GPA,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
MUFFATTO MIRASSOL CD,MUFFATO,SP,MIRASSOL,0.0,0.0,0.0,0.0,,0,0.0,
MINUTO HUMBERTO I 1489,GPA,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
ROSSI GUARULHOS LJ 16,ROSSI,SP,GUARULHOS,0.0,0.0,0.0,0.0,,0,0.0,
MINUTO GUARULHOS 5137,GPA,SP,GUARULHOS,0.0,0.0,0.0,0.0,,0,0.0,
MUFFATO GOURMET SJRP 1108,MUFFATO,SP,SAO JOSE DO RIO PRETO,0.0,0.0,0.0,0.0,,0,0.0,
MINUTO MARECHAL MALLET 5142,GPA,SP,PRAIA GRANDE,0.0,0.0,0.0,0.0,,0,0.0,
EMPORIO SANTA MARIA SP,ST MARCHE,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
MINUTO LORENA 1519,GPA,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
MONTE SERRAT LJ 04,MONTE SERRAT,SP,ITUPEVA,0.0,0.0,0.0,0.0,,0,0.0,
MINUTO LEAIS PAULI-IPIRANGA110,GPA,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
ROSSI FERRAZ VASCONCELOS LJ02,ROSSI,SP,FERRAZ DE VASCONCELOS,0.0,0.0,0.0,0.0,,0,0.0,
MINUTO JOSE H M TEIXEIRA 1485,GPA,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
MINI M&G DOM BOSCO,MINI DOM BOSCO,SP,JAGUARIUNA,0.0,0.0,0.0,0.0,,0,0.0,
MINUTO MPA PANTOJO 708,GPA,SP,SAO PAULO,0.0,0.0,0.0,0.0,,0,0.0,
